"ZIP_CODE","ZIP_TYPE","CITY_NAME","CITY_TYPE","COUNTY_NAME","STATE_ABBR","STATE_NAME","WAREHOUSE_LOAD_DATE"
"00674","S","Repto Marista","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Repto Rosello","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Sect Cantito","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Atenas","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Camino del Sol Ii","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Flamboyan","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Las Gardenias","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Linda Mar","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Los Rosales","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Luchetti","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Manati Chalets","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Monte Verde","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Oneill","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Portofino","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb San Salvador","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Urb Santa Teresa","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Valle de Tierras Nuevas","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Valle Encantado","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Valles De Manati","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Villa Beatriz","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Villa Evangelina","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Villa Forestal","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Villa Maria","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Villa Nitza","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Villas del Manati","N","Manati","PR","Puerto Rico",25-MAY-23
"00674","S","Villas Tesoro","N","Manati","PR","Puerto Rico",25-MAY-23
"00676","S","Hacienda La Monserrate","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Moca","D","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Parc Lomas Verdes","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Parc Sabana","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Res Edad Dorada","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Urb Las Palmas","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Urb Los Robles","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Urb Moca Gdns","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Urb Monte Verde Hills","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Villa Deloamit","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Villa Mercedes","N","Moca","PR","Puerto Rico",25-MAY-23
"00676","S","Villa Soto","N","Moca","PR","Puerto Rico",25-MAY-23
"00677","S","Comunidad Estella","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Comunidad Stella","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Ext Jard de Rincon","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Jard de Rincon","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Punta Del Mar Beach Vlg","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Rincon","D","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Urb Cerro Los Pobres","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Urb Las Lomas","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Urb Palma Real","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Urb Sea Beach Colony","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","Villas de la Pradera","N","Rincon","PR","Puerto Rico",25-MAY-23
"00677","S","VISTA Azul","N","Rincon","PR","Puerto Rico",25-MAY-23
"00678","S","Bo Cacao","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Brisas Tropical","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Camino Los Paganes","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Hacienda La Sabana","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Parc Chivas","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Parc Terranova","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Parq del Retiro","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Quebradillas","D","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Repto Kennedy","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Urb Avila","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Urb Dos Ceibas","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Urb El Retiro","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Urb La Romana","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Urb Santa Marina","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Urb Sombras De La Ceiba","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00678","S","Villa Norma","N","Quebradillas","PR","Puerto Rico",25-MAY-23
"00680","S","Bo Balboa","N","Mayaguez","PR","Puerto Rico",25-MAY-23
"00714","S","Qtas de Guasima","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Repto Bello Mar","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Urb Arroyo del Mar","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Urb Belinda","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Urb Las 500","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Urb Miramar 1","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Urb Palmar 2","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Urb San Antonio","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Villas De Arroyo","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00714","S","Villas de Lafayette","N","Arroyo","PR","Puerto Rico",25-MAY-23
"00715","S","Bo Calzada","N","Ponce","PR","Puerto Rico",25-MAY-23
"00715","S","Bo La Cuarta","N","Ponce","PR","Puerto Rico",25-MAY-23
"00715","S","Brisas de Maravilla","N","Ponce","PR","Puerto Rico",25-MAY-23
"00715","S","Central Mercedita","N","Ponce","PR","Puerto Rico",25-MAY-23
"00715","S","Mercedita","D","Ponce","PR","Puerto Rico",25-MAY-23
"00715","S","Ponce","A","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Bo Bucana","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","BO Campo Alegre","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Bo Sabanetas","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Bo Tenerias","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Comunidad Tabaiba","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Est del Carmen","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Ext Alhambra","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Ext Alta Vista","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Ext Villa del Carmen","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Hillcrest Village","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Jard Alhambra","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Jard Fagot","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Mercedita","A","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Parc Amalia Marin","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Parc Sabanetas","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Parq del Rio","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Ponce","D","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Repto Anaida","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Repto Sabanetas","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Sect los Potes","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Sect Playita","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Sect Salistral","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Alhambra","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Alhambra CT","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Alta Vista","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Anaida","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Bella Vista","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Camino del Sur","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Costa Caribe","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Costa Sabana","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb El Monte","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Flamboyanes","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Las Monjitas","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Los Almendros","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Los Caobos","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Sagrado Corazon","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb San Tomas","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Urb Santa Clara","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Valle Real","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Valle Verde","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Villa de Juan","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Villa del Carmen","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Villa del Sagrado Corazon","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Villa Esperanza","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Villa Flores","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Villa Pampanos","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Villa Tabaiba","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","VISTA Point","N","Ponce","PR","Puerto Rico",25-MAY-23
"00716","S","Vistas del Mar","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Bda Belgica","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Bda Mariani","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Bda Salazar","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Bda Santa Rosa","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Bo Caracoles","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Bo Cuatro Calles","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Bo San Anton","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Ext Salazar","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Ponce","D","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Repto Universitario","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Buena Vista","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Constancia","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Constancia Gdns","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb El Bosque","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Los Maestros","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Mariani","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Mercedita","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Patio Laboy","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Perla del Sur","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb San Antonio","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb San Jorge","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Santa Maria","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Urb Starlight","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Villa Grillasca","N","Ponce","PR","Puerto Rico",25-MAY-23
"00717","S","Vista Alegre","N","Ponce","PR","Puerto Rico",25-MAY-23
"00718","S","Bo Mariana","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Brisas de Naguabo","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Hacienda Grande","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Jard de Esperanza","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Jard De La Via","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Jard del Este","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Mans Playa Hucares","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Naguabo","D","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Repto Santiago","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb Casabella","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb City Palace","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb Diplo","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb Juan Mendoza","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb Mar Caribe","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb Promised Land","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb Ramon Rivero","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Urb Santo Tomas","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00718","S","Villa del Rosario","N","Naguabo","PR","Puerto Rico",25-MAY-23
"00719","S","Jard de Naranjito","N","Naranjito","PR","Puerto Rico",25-MAY-23
"00719","S","Naranjito","D","Naranjito","PR","Puerto Rico",25-MAY-23
"00719","S","Sect Chevres","N","Naranjito","PR","Puerto Rico",25-MAY-23
"00720","S","Alt de Orocovis","N","Orocovis","PR","Puerto Rico",25-MAY-23
"00720","S","Orocovis","D","Orocovis","PR","Puerto Rico",25-MAY-23
"00720","S","Urb Santa Teresita","N","Orocovis","PR","Puerto Rico",25-MAY-23
"00720","S","Villas De Orocovix I","N","Orocovis","PR","Puerto Rico",25-MAY-23
"00720","S","Villas De Orocovix II","N","Orocovis","PR","Puerto Rico",25-MAY-23
"00721","P","Palmer","D","Rio Grande","PR","Puerto Rico",25-MAY-23
"00721","P","Rio Grande","A","Rio Grande","PR","Puerto Rico",25-MAY-23
"00723","S","Jard de Mamey","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Jard de Patillas","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Parq del Sol","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Patillas","D","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Portales de Jacaboa","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Urb El Paraiso","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Urb Mariani","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Urb San Benito","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Urb San Jose","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Urb San Martin","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Urb Solimar","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Valle Alto","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Valle De La Providencia","N","Patillas","PR","Puerto Rico",25-MAY-23
"00723","S","Villas de Patillas","N","Patillas","PR","Puerto Rico",25-MAY-23
"00725","S","Alt De Caguas","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Alt del Turabo","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Bda Morales","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Bosques De La Sierra","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Brisas Del Parque I","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Brisas del Parque II","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Caguas","D","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Est El Verde","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Ext Caguax","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Ext El Verde","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Ext La Granja","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Ext Villa Blanca","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Hacienda Borinquen","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Jard Pla","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Lomas De La Serrania","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Parq Las Mercedes","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Paseo Del Rio","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Qtas de San Luis 1","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Qtas de San Luis 2","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Qtas de Villa Blanca","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Repto Caguax","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Repto Solano","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Res Bairoa","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Terr De Borinquen","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Balcones Las Catalinas","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Batista","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Billy Suarez","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Bonneville Gardens","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Bonneville Gdns","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Bonneville Terr","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Borinquen Valley","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Borinquen Valley 2","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Brooklyn","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Bunker","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Caguas Milenio","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Caguas Milenio Ii","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Caguas Norte","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Caribe Gardens","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Caribe Gdns","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Condado Moderno","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb Condado Viejo","N","Caguas","PR","Puerto Rico",25-MAY-23
"00725","S","Urb El Retiro","N","Caguas","PR","Puerto Rico",25-MAY-23
